seqnames	start	end	width	strand	nCpG	nCpG_sig	methDiff	avg_pfrac	avg_mfrac	score	fdr	DMRStartCourt	DMREndCourt	GeneSymbolCourt	DMRStartJoshi	DMREndJoshi	GeneSymbolJoshi	closestEnsemblGene	ASEGenes	KnownImprintedGenes	pval_imp	pval_imp_cond	beta_snp	beta_po	p_snp	p_po	AF	Marker	Blastocyst	Oocyte	Sperm	delta	pval	npns	status
chr15	24821260	24822073	814	*	7	6	0.277218484001363	0.779124603308851	0.501906119307488	18.2179193214061	0.0134057284027448	NA	NA	NA	NA	NA	NA	PWRN1	MKRN3,NDN,PWAR1,PWAR5,PWAR6,RP11-701H24.3,RP11-701H24.4,RP11-701H24.5,RP11-701H24.8,SNHG14,SNORD116-18,SNORD116-4,SNORD116-5,SNRPN	IPW,MAGEL2,MKRN3,NDN,NPAP1,PWAR1,PWAR5,PWARSN,PWRN1,SNHG14,SNORD107,SNORD108,SNORD109A,SNORD109B,SNORD115-48,SNORD115@,SNORD116-1,SNORD116@,SNRPN,SNURF,UBE3A	1.74009886937167e-52	1.7394034369761e-50	0.0117455374770787	0.258469918576474	0.375102568712828	1.73940343697639e-50	0.266331658291457	chr15_24605555_S	0.510344827586207	0.851851851851852	0.943037974683544	0.238804280646308	9.99900009999e-5	43	chr15
chr15	24823641	24824158	518	*	5	5	0.281452484391152	0.715682885432274	0.434230401041122	17.3173786443961	0.0168313298155547	NA	NA	NA	NA	NA	NA	PWRN1	MKRN3,NDN,PWAR1,PWAR5,PWAR6,RP11-701H24.3,RP11-701H24.4,RP11-701H24.5,RP11-701H24.8,SNHG14,SNORD116-18,SNORD116-4,SNORD116-5,SNRPN	IPW,MAGEL2,MKRN3,NDN,NPAP1,PWAR1,PWAR5,PWARSN,PWRN1,SNHG14,SNORD107,SNORD108,SNORD109A,SNORD109B,SNORD115-48,SNORD115@,SNORD116-1,SNORD116@,SNRPN,SNURF,UBE3A	5.9047314998292e-44	9.15707901194243e-41	-0.0827914483321767	0.222938923555269	5.88956693556877e-5	9.15707901194085e-41	0.085427135678392	chr15_24573232_S	0.406593406593407	0.818181818181818	0.878260869565217	0.267968748851385	9.99900009999e-5	63	chr15
chr15	24851532	24853728	2197	*	16	14	0.165426861335964	0.810598918033712	0.645172056697748	24.6198620918544	0.0038664906662732902	NA	NA	NA	NA	NA	NA	PWRN1	MKRN3,NDN,PWAR1,PWAR5,PWAR6,RP11-701H24.3,RP11-701H24.4,RP11-701H24.5,RP11-701H24.8,SNHG14,SNORD116-18,SNORD116-4,SNORD116-5,SNRPN	IPW,MAGEL2,MKRN3,NDN,NPAP1,PWAR1,PWAR5,PWARSN,PWRN1,SNHG14,SNORD107,SNORD108,SNORD109A,SNORD109B,SNORD115-48,SNORD115@,SNORD116-1,SNORD116@,SNRPN,SNURF,UBE3A	5.89372416475029e-71	2.13412671819376e-69	3.62896816547607e-4	0.142776950079707	0.949983196567228	2.13412671819321e-69	0.255	chr15_24587524_S	0.347826086956522	0.947368421052632	0.928469241773963	0.13718005706158	9.99900009999e-5	55	chr15
chr15	24894120	24894815	696	*	12	9	0.146274932060249	0.810463870760417	0.664188938700169	17.1694723570583	0.0174862717367817	NA	NA	NA	NA	NA	NA	PWRN1	NDN,PWAR1,PWAR5,PWAR6,RP11-701H24.3,RP11-701H24.4,RP11-701H24.5,RP11-701H24.8,SNHG14,SNORD116-18,SNORD116-4,SNORD116-5,SNRPN	IPW,NDN,NPAP1,PWAR1,PWAR5,PWARSN,PWRN1,SNHG14,SNORD107,SNORD108,SNORD109A,SNORD109B,SNORD115-48,SNORD115@,SNORD116-1,SNORD116@,SNRPN,SNURF,UBE3A	4.31824630160021e-64	5.50162655553687e-62	-0.0456213470698431	0.138606800509965	9.03394895294884e-6	5.50162655553624e-62	0.085427135678392	chr15_24621760_S	0.385665529010239	0.957446808510638	0.949832775919732	0.119735598271184	9.99900009999e-5	62	chr15
chr15	24934221	24935453	1233	*	16	9	0.142701853733092	0.805605173919019	0.662903320185927	15.7065650671015	0.0242079164022969	NA	NA	NA	NA	NA	NA	NPAP1	ATP10A,PWAR1,PWAR5,PWAR6,RP11-701H24.3,RP11-701H24.4,RP11-701H24.5,RP11-701H24.8,SNHG14,SNORD116-18,SNORD116-4,SNORD116-5,SNRPN	ATP10A,IPW,NPAP1,PWAR1,PWAR5,PWARSN,PWRN1,SNHG14,SNORD107,SNORD108,SNORD109A,SNORD109B,SNORD115-48,SNORD115@,SNORD116-1,SNORD116@,SNRPN,SNURF,UBE3A	2.94803772828859e-33	7.50814894666036e-33	0.0210684563005721	0.147854029825516	0.0113214371575535	7.50814894666209e-33	0.0925	chr15_24680108_S	0.112874779541446	0.769230769230769	0.836405529953917	0.147994532606166	9.99900009999e-5	66	chr15
chr15	24978274	24980689	2416	*	16	11	0.134833959367757	0.82686239086562	0.692028431497863	15.2699451852826	0.0265725870335564	NA	NA	NA	NA	NA	NA	NPAP1	ATP10A,PWAR1,PWAR5,PWAR6,RP11-345J18.2,RP11-701H24.3,RP11-701H24.4,RP11-701H24.5,RP11-701H24.8,SNHG14,SNORD116-18,SNORD116-4,SNORD116-5,SNRPN	ATP10A,IPW,NPAP1,PWAR1,PWAR5,PWARSN,PWRN1,SNHG14,SNORD107,SNORD108,SNORD109A,SNORD109B,SNORD115-48,SNORD115@,SNORD116-1,SNORD116@,SNRPN,SNURF,UBE3A	6.79132257168537e-13	5.3424301559644e-12	0.0121726965503291	0.0944958850030186	0.11602304007138	5.34243015596401e-12	0.16	chr15_24777841_S	0.322638146167558	0.712	0.848428835489834	0.0887473597999914	9.99900009999e-5	69	chr15
chr15	24992713	24994037	1325	*	18	13	0.134314578999026	0.828305470907471	0.693990891908445	21.9973982800036	0.00667099437351542	NA	NA	NA	NA	NA	NA	NPAP1	ATP10A,PWAR1,PWAR5,PWAR6,RP11-345J18.2,RP11-701H24.3,RP11-701H24.4,RP11-701H24.5,RP11-701H24.8,SNHG14,SNORD116-18,SNORD116-4,SNORD116-5,SNRPN	ATP10A,IPW,NPAP1,PWAR1,PWAR5,PWARSN,PWRN1,SNHG14,SNORD107,SNORD108,SNORD109A,SNORD109B,SNORD115-48,SNORD115@,SNORD116-1,SNORD116@,SNRPN,SNURF,UBE3A	1.40305994583857e-50	1.25770457756731e-49	-0.00368833599482058	0.13210345917377	0.410192969587762	1.25770457756711e-49	0.3875	chr15_24733765_S	0.567026194144838	0.873417721518987	0.502840909090909	0.140824677924718	9.99900009999e-5	60	chr15
chr15	25013985	25014267	283	*	10	8	0.136007611034189	0.914862045290823	0.778854434256635	15.3832403185369	0.0259077674170157	NA	NA	NA	NA	NA	NA	SNRPN	ATP10A,PWAR1,PWAR5,PWAR6,RP11-345J18.2,RP11-701H24.3,RP11-701H24.4,RP11-701H24.5,RP11-701H24.8,SNHG14,SNORD116-18,SNORD116-4,SNORD116-5,SNRPN	ATP10A,IPW,NPAP1,PWAR1,PWAR5,PWARSN,PWRN1,SNHG14,SNORD107,SNORD108,SNORD109A,SNORD109B,SNORD115-48,SNORD115@,SNORD116-1,SNORD116@,SNRPN,SNURF,UBE3A	1.27228994618051e-46	1.24981230686618e-41	-0.00944351634579993	0.13054355497549	0.409506778270086	1.24981230686611e-41	0.0552657894736842	chr15_24817932_I_0	0.160919540229885	0.169491525423729	0.762886597938144	0.135794839863052	9.99900009999e-5	34	chr15
chr15	25017907	25018905	999	*	70	65	-0.534892252458659	0.115620787804548	0.650513040263207	65.2460861023633	0	24772777	24773739	SNRPN	24772984	24773303	SNRPN	SNRPN	ATP10A,PWAR1,PWAR5,PWAR6,RP11-345J18.2,RP11-701H24.3,RP11-701H24.4,RP11-701H24.5,RP11-701H24.8,SNHG14,SNORD116-18,SNORD116-4,SNORD116-5,SNRPN	ATP10A,IPW,NPAP1,PWAR1,PWAR5,PWARSN,PWRN1,SNHG14,SNORD107,SNORD108,SNORD109A,SNORD109B,SNORD115-48,SNORD115@,SNORD116-1,SNORD116@,SNRPN,SNURF,UBE3A	1.43123441403464e-101	6.4136812974938e-95	0.018695808073107	-0.545044059899946	0.270271565176596	6.41368129749344e-95	0.0552657894736842	chr15_24817932_I_0	0.00568828213879408	0.0107296137339056	0.00517538815411156	-0.590992052331003	9.99900009999e-5	26	known
chr15	25029407	25030621	1215	*	14	12	-0.113411041567551	0.551504863056321	0.664915904623872	20.4624061922272	0.00877304454567362	NA	NA	NA	NA	NA	NA	SNRPN	ATP10A,PWAR1,PWAR5,PWAR6,RP11-345J18.2,RP11-701H24.3,RP11-701H24.4,RP11-701H24.5,RP11-701H24.8,SNHG14,SNORD116-18,SNORD116-4,SNORD116-5,SNRPN	ATP10A,IPW,NPAP1,PWAR1,PWAR5,PWARSN,PWRN1,SNHG14,SNORD107,SNORD108,SNORD109A,SNORD109B,SNORD115-48,SNORD115@,SNORD116-1,SNORD116@,SNRPN,SNURF,UBE3A	3.32795153597918e-38	5.04124870179512e-35	0.00220703935199215	-0.152877413191631	0.801970852830239	5.04124870179519e-35	0.36469170984456	chr15_24834758_I	0.130541871921182	0.10989010989011	0.89838337182448	-0.178077651269089	9.99900009999e-5	65	chr15
chr15	25054258	25055467	1210	*	10	6	0.133374596266195	0.82790019665199	0.694525600385796	12.6446718199179	0.0467906754644612	NA	NA	NA	NA	NA	NA	SNRPN	ATP10A,PWAR1,PWAR5,PWAR6,RP11-345J18.2,RP11-701H24.3,RP11-701H24.4,RP11-701H24.5,RP11-701H24.8,SNHG14,SNORD116-18,SNORD116-4,SNORD116-5,SNRPN	ATP10A,IPW,NPAP1,PWAR1,PWAR5,PWARSN,PWRN1,SNHG14,SNORD107,SNORD108,SNORD109A,SNORD109B,SNORD115-48,SNORD115@,SNORD116-1,SNORD116@,SNRPN,SNURF,UBE3A	5.51824115103138e-10	6.41472764435539e-9	0.0295078043583442	0.0890171271152512	0.00816575163086571	6.41472764435529e-9	0.195979899497487	chr15_24793064_S	0.16743119266055	0.195652173913043	0.740740740740741	0.0925073472806588	9.99900009999e-5	58	chr15
chr15	25061640	25062945	1306	*	14	9	0.122061046194704	0.801584143031631	0.679523096836927	18.971723649116502	0.0114029680045249	NA	NA	NA	NA	NA	NA	SNRPN	ATP10A,PWAR1,PWAR5,PWAR6,RP11-345J18.2,RP11-701H24.3,RP11-701H24.4,RP11-701H24.5,RP11-701H24.8,SNHG14,SNORD116-18,SNORD116-4,SNORD116-5,SNRPN	ATP10A,IPW,NPAP1,PWAR1,PWAR5,PWARSN,PWRN1,SNHG14,SNORD107,SNORD108,SNORD109A,SNORD109B,SNORD115-48,SNORD115@,SNORD116-1,SNORD116@,SNRPN,SNURF,UBE3A	3.43500996080628e-4	7.31202256683056e-4	-0.0519360061945006	0.0680432860520607	0.0718053789759768	7.31202256683041e-4	0.055	chr15_24827851_S	0.109195402298851	0.128571428571429	0.933179723502304	0.0906258702721606	9.99900009999e-5	60	chr15
chr15	25068564	25069906	1343	*	22	20	-0.487888783124363	0.284779266375674	0.772668049500037	32.4117151186294	7.46550398376339e-4	24823417	24824334	SNRPN	24823416	24823704	SNRPN	SNRPN	ATP10A,PWAR1,PWAR5,PWAR6,RP11-345J18.2,RP11-701H24.3,RP11-701H24.4,RP11-701H24.5,RP11-701H24.8,SNHG14,SNORD116-18,SNORD116-4,SNORD116-5,SNRPN	ATP10A,IPW,NPAP1,PWAR1,PWAR5,PWARSN,PWRN1,SNHG14,SNORD107,SNORD108,SNORD109A,SNORD109B,SNORD115-48,SNORD115@,SNORD116-1,SNORD116@,SNRPN,SNURF,UBE3A	5.84470378935529e-45	4.47439694720632e-40	0.00174009056393873	-0.468959215737698	0.877961487270493	4.474396947206e-40	0.37434358974359	chr15_24834762_I	0.0183150183150183	0.0384615384615385	0.062874251497006	-0.588983959923874	9.99900009999e-5	44	known
chr15	25073734	25074716	983	*	6	5	0.158598654028673	0.831192781353276	0.672594127324602	18.699940112086	0.0119214672131803	NA	NA	NA	NA	NA	NA	SNRPN	ATP10A,PWAR1,PWAR5,PWAR6,RP11-345J18.2,RP11-701H24.3,RP11-701H24.4,RP11-701H24.5,RP11-701H24.8,SNHG14,SNORD116-18,SNORD116-4,SNORD116-5,SNRPN	ATP10A,IPW,NPAP1,PWAR1,PWAR5,PWARSN,PWRN1,SNHG14,SNORD107,SNORD108,SNORD109A,SNORD109B,SNORD115-48,SNORD115@,SNORD116-1,SNORD116@,SNRPN,SNURF,UBE3A	1.17209165221054e-57	5.68315247705335e-54	0.00588717128557545	0.202744906026214	0.398642982422208	5.68315247705262e-54	0.604893401015228	chr15_24817932_I_2	0.115942028985507	0.0909090909090909	0.722689075630252	0.198828376390549	9.99900009999e-5	54	chr15
chr15	25078756	25079350	595	*	8	8	0.154513306029264	0.812555040062392	0.658041734033128	22.4315747817156	0.00609276319346197	NA	NA	NA	NA	NA	NA	SNRPN	ATP10A,PWAR1,PWAR5,PWAR6,RP11-345J18.2,RP11-701H24.3,RP11-701H24.4,RP11-701H24.5,RP11-701H24.8,SNHG14,SNORD116-18,SNORD116-4,SNORD116-5,SNRPN	ATP10A,IPW,NPAP1,PWAR1,PWAR5,PWARSN,PWRN1,SNHG14,SNORD107,SNORD108,SNORD109A,SNORD109B,SNORD115-48,SNORD115@,SNORD116-1,SNORD116@,SNRPN,SNURF,UBE3A	1.33254811782449e-104	9.58719763796392e-97	-0.0105226603729507	0.192850795656752	0.0878907527455107	9.58719763796773e-97	0.365581578947368	chr15_24817931_I_3	0.03125	0	0.835616438356164	0.123492220440286	9.99900009999e-5	66	chr15
chr15	25091990	25093828	1839	*	63	46	-0.456835314764341	0.185713847326362	0.642549162090703	51.1404427068443	7.7063266928922e-5	24847861	24848682	SNRPN	24846921	24848375	SNRPN	RP11-385H1.1,SNRPN	ATP10A,PWAR1,PWAR5,PWAR6,RP11-345J18.2,RP11-701H24.3,RP11-701H24.4,RP11-701H24.5,RP11-701H24.8,SNHG14,SNORD116-18,SNORD116-4,SNORD116-5,SNRPN	ATP10A,IPW,NPAP1,PWAR1,PWAR5,PWARSN,PWRN1,SNHG14,SNORD107,SNORD108,SNORD109A,SNORD109B,SNORD115-48,SNORD115@,SNORD116-1,SNORD116@,SNRPN,SNURF,UBE3A	5.35085769237566e-163	1.91920224769225e-148	-0.0038245776430692	-0.600283583298237	0.677662950729945	1.91920224769236e-148	0.787381578947368	chr15_24881536_I_0	0.0065252854812398	0.143859649122807	0.0197764402407567	-0.600590396155569	9.99900009999e-5	58	known
chr15	25101621	25104367	2747	*	36	28	-0.366583109856822	0.438561591309842	0.805144701166664	40.8933142030732	1.88086617589807e-4	NA	NA	NA	24856479	24856534	SNRPN	SNRPN	ATP10A,PWAR1,PWAR5,PWAR6,RP11-345J18.2,RP11-701H24.3,RP11-701H24.4,RP11-701H24.5,RP11-701H24.8,SNHG14,SNORD116-18,SNORD116-4,SNORD116-5,SNRPN	ATP10A,IPW,NPAP1,PWAR1,PWAR5,PWARSN,PWRN1,SNHG14,SNORD107,SNORD108,SNORD109A,SNORD109B,SNORD115-48,SNORD115@,SNORD116-1,SNORD116@,SNRPN,SNURF,UBE3A	1.50286206975046e-63	2.39683732593719e-59	-0.0154834154305027	-0.254273699369239	0.111450648000753	2.39683732593719e-59	0.787381578947368	chr15_24881536_I_0	0.0473627556512379	0.115537848605578	0.460348162475822	-0.279918018899717	9.99900009999e-5	61	known
chr15	25122699	25125411	2713	*	80	57	-0.224049287691807	0.484784604226715	0.708833891918522	80.1143304563656	0	24877880	24878758	SNRPN	24878139	24878585	SNRPN	SNRPN	ATP10A,PWAR1,PWAR5,PWAR6,RP11-345J18.2,RP11-701H24.3,RP11-701H24.4,RP11-701H24.5,RP11-701H24.8,SNHG14,SNORD116-18,SNORD116-4,SNORD116-5,SNRPN	ATP10A,IPW,NPAP1,PWAR1,PWAR5,PWARSN,PWRN1,SNHG14,SNORD107,SNORD108,SNORD109A,SNORD109B,SNORD115-48,SNORD115@,SNORD116-1,SNORD116@,SNRPN,SNURF,UBE3A	1.96429427535166e-88	6.4142786530119096e-083	-0.0124224260358899	-0.424208226193045	0.440175808817784	6.41427865301282e-83	0.787381578947368	chr15_24881536_I_0	0.00653900046707146	0.0268199233716475	0.0195258019525802	-0.398840497804273	9.99900009999e-5	73	known
chr15	25131107	25131719	613	*	9	5	0.155353376607285	0.881998638154107	0.726645261546822	14.3038239625497	0.0320901615997994	NA	NA	NA	NA	NA	NA	SNRPN	ATP10A,PWAR1,PWAR5,PWAR6,RP11-345J18.2,RP11-701H24.3,RP11-701H24.4,RP11-701H24.5,RP11-701H24.8,SNHG14,SNORD116-18,SNORD116-4,SNORD116-5,SNRPN	ATP10A,IPW,NPAP1,PWAR1,PWAR5,PWARSN,PWRN1,SNHG14,SNORD107,SNORD108,SNORD109A,SNORD109B,SNORD115-48,SNORD115@,SNORD116-1,SNORD116@,SNRPN,SNURF,UBE3A	3.74595644420662e-27	6.11161914944785e-25	0.0115737985919326	0.106225179140272	0.131752204894536	6.1116191494479e-25	0.787381578947368	chr15_24881536_I_0	0.144186046511628	0	0.935483870967742	0.112692797470528	9.99900009999e-5	36	chr15
chr15	25132387	25133682	1296	*	15	10	0.11797787816806	0.878311488769857	0.760333610601797	20.1032521040906	0.00921936336956247	NA	NA	NA	NA	NA	NA	SNRPN	ATP10A,PWAR1,PWAR5,PWAR6,RP11-345J18.2,RP11-701H24.3,RP11-701H24.4,RP11-701H24.5,RP11-701H24.8,SNHG14,SNORD116-18,SNORD116-4,SNORD116-5,SNRPN	ATP10A,IPW,NPAP1,PWAR1,PWAR5,PWARSN,PWRN1,SNHG14,SNORD107,SNORD108,SNORD109A,SNORD109B,SNORD115-48,SNORD115@,SNORD116-1,SNORD116@,SNRPN,SNURF,UBE3A	1.69912321443304e-59	3.34727846317936e-54	-9.00990999533574e-4	0.109164163978283	0.869918176494033	3.34727846317855e-54	0.787381578947368	chr15_24881536_I_0	0.16734693877551	0.416149068322981	0.925842696629213	0.0940132747677154	9.99900009999e-5	66	chr15
chr15	25146690	25149053	2364	*	27	8	0.100441124545514	0.867901912803602	0.767460788258088	12.5982022813141	0.0472757519843149	NA	NA	NA	NA	NA	NA	SNRPN	ATP10A,PWAR1,PWAR5,PWAR6,RP11-345J18.2,RP11-701H24.3,RP11-701H24.4,RP11-701H24.5,RP11-701H24.8,SNHG14,SNORD116-18,SNORD116-4,SNORD116-5,SNRPN	ATP10A,IPW,NPAP1,PWAR1,PWAR5,PWARSN,PWRN1,SNHG14,SNORD107,SNORD108,SNORD109A,SNORD109B,SNORD115-48,SNORD115@,SNORD116-1,SNORD116@,SNRPN,SNURF,UBE3A	1.48217034044156e-19	2.7793469457736e-17	3.40011772020191e-4	0.078328729686601	0.94213103573841	2.77934694577378e-17	0.787381578947368	chr15_24881536_I_0	0.118556701030928	0.226600985221675	0.744471744471744	0.0686157292273745	9.99900009999e-5	76	chr15
chr15	25155790	25156428	639	*	7	7	0.161297827330772	0.807739473400482	0.646441646069709	13.6772305135904	0.0369148775788064	NA	NA	NA	NA	NA	NA	AC090602.2,SNRPN	ATP10A,PWAR1,PWAR5,PWAR6,RP11-345J18.2,RP11-701H24.3,RP11-701H24.4,RP11-701H24.5,RP11-701H24.8,SNHG14,SNORD116-18,SNORD116-4,SNORD116-5,SNRPN	ATP10A,IPW,NPAP1,PWAR1,PWAR5,PWARSN,PWRN1,SNHG14,SNORD107,SNORD108,SNORD109A,SNORD109B,SNORD115-48,SNORD115@,SNORD116-1,SNORD116@,SNRPN,SNURF,UBE3A	1.89029096006992e-28	1.5042361143785e-26	-0.0176028797514493	0.162371125195413	0.115376076607759	1.50423611437849e-26	0.787381578947368	chr15_24881536_I_0	0.148837209302326	0.146341463414634	0.965	0.204758669391945	9.99900009999e-5	63	chr15
chr15	25194315	25194515	201	*	6	5	0.143740997846661	0.867009137575955	0.723268139729293	15.4618362112569	0.0254805600767865	NA	NA	NA	NA	NA	NA	SNRPN	ATP10A,PWAR1,PWAR5,PWAR6,RP11-345J18.2,RP11-701H24.3,RP11-701H24.4,RP11-701H24.5,RP11-701H24.8,SNHG14,SNORD116-18,SNORD116-4,SNORD116-5,SNRPN	ATP10A,IPW,NPAP1,PWAR1,PWAR5,PWARSN,PWRN1,SNHG14,SNORD107,SNORD108,SNORD109A,SNORD109B,SNORD115-48,SNORD115@,SNORD116-1,SNORD116@,SNRPN,SNURF,UBE3A	2.44868668084951e-32	8.44990202530638e-31	-0.0146244659691288	0.13445826864245	0.0430291250836657	8.44990202530638e-31	0.424787878787879	chr15_24929157_S	0.354430379746835	1	0.968	0.13464875533841	9.99900009999e-5	37	chr15
chr15	25199640	25202395	2756	*	118	113	-0.862707249158767	0.0424713986944373	0.905178647853203	119.467588451057	0	24954857	24956829	SNURF	24954565	24956586	SNRPN	RP11-701H24.9,SNRPN,SNURF	ATP10A,PWAR1,PWAR5,PWAR6,RP11-345J18.2,RP11-701H24.3,RP11-701H24.4,RP11-701H24.5,RP11-701H24.8,SNHG14,SNORD116-18,SNORD116-4,SNORD116-5,SNRPN	ATP10A,IPW,NPAP1,PWAR1,PWAR5,PWARSN,PWRN1,SNHG14,SNORD107,SNORD108,SNORD109A,SNORD109B,SNORD115-48,SNORD115@,SNORD116-1,SNORD116@,SNRPN,SNURF,UBE3A	2.99960666368612e-209	9.00904299476172e-206	0.00284143437271917	-0.873009775760511	0.738699009434719	9.00904299476019e-206	0.288123737373737	chr15_24929482_S	0.386363636363636	0.927230046948357	0.00507798331519768	-0.890710254837894	9.99900009999e-5	61	known
chr15	25241724	25243348	1625	*	12	9	0.261929828281873	0.891379903442644	0.629450075160771	16.9220754531834	0.0184307907249913	NA	NA	NA	NA	NA	NA	RP11-701H24.9,SNHG14	ATP10A,PWAR1,PWAR5,PWAR6,RP11-345J18.2,RP11-701H24.3,RP11-701H24.4,RP11-701H24.5,RP11-701H24.8,SNHG14,SNORD116-18,SNORD116-4,SNORD116-5,SNRPN	ATP10A,IPW,NPAP1,PWAR1,PWAR5,PWARSN,PWRN1,SNHG14,SNORD107,SNORD108,SNORD109A,SNORD109B,SNORD115-48,SNORD115@,SNORD116-1,SNORD116@,SNRPN,SNURF,UBE3A	4.87242864967194e-38	7.06139830029687e-37	-0.029308081577027	0.168261691398086	0.0620695787020647	7.06139830029788e-37	0.0749326424870466	chr15_25040062_I_0	0.412162162162162	0.857142857142857	0.975806451612903	0.186194143940828	9.99900009999e-5	53	chr15
chr15	25245964	25246122	159	*	7	6	0.129970989048332	0.925703349985163	0.795732360936831	14.3019406167026	0.0321024038406882	NA	NA	NA	NA	NA	NA	SNHG14	ATP10A,PWAR1,PWAR5,PWAR6,RP11-345J18.2,RP11-701H24.3,RP11-701H24.4,RP11-701H24.5,RP11-701H24.8,SNHG14,SNORD116-18,SNORD116-4,SNORD116-5,SNRPN	ATP10A,IPW,NPAP1,PWAR1,PWAR5,PWARSN,PWRN1,SNHG14,SNORD107,SNORD108,SNORD109A,SNORD109B,SNORD115-48,SNORD115@,SNORD116-1,SNORD116@,SNRPN,SNURF,UBE3A	2.75447800766971e-23	9.51027120750715e-22	0.00134692268106897	0.106939334854815	0.924333426656286	9.51027120750756e-22	0.0749326424870466	chr15_25040062_I_0	0.26984126984127	0.942028985507246	0.936416184971098	0.0786492691014574	9.99900009999e-5	34	chr15
chr15	25250198	25250449	252	*	9	8	0.108509894779635	0.937975979146943	0.829466084367308	14.764573993418	0.0294028150839607	NA	NA	NA	NA	NA	NA	SNHG14	ATP10A,PWAR1,PWAR5,PWAR6,RP11-345J18.2,RP11-701H24.3,RP11-701H24.4,RP11-701H24.5,RP11-701H24.8,SNHG14,SNORD116-18,SNORD116-4,SNORD116-5,SNRPN	ATP10A,IPW,NPAP1,PWAR1,PWAR5,PWARSN,PWRN1,SNHG14,SNORD107,SNORD108,SNORD109A,SNORD109B,SNORD115-48,SNORD115@,SNORD116-1,SNORD116@,SNRPN,SNURF,UBE3A	2.05189415336119e-34	1.45317558035098e-32	0.0209169096748633	0.0900063496586303	0.0218316223092314	1.45317558035104e-32	0.0749326424870466	chr15_25040062_I_0	0.654205607476635	0.958333333333333	0.965648854961832	0.130687154566408	9.99900009999e-5	41	chr15
chr15	25260370	25260956	587	*	9	6	0.154813619522043	0.893179041281705	0.738365421759662	13.7129751230411	0.0366373425932838	NA	NA	NA	NA	NA	NA	SNHG14	ATP10A,PWAR1,PWAR5,PWAR6,RP11-345J18.2,RP11-701H24.3,RP11-701H24.4,RP11-701H24.5,RP11-701H24.8,SNHG14,SNORD116-18,SNORD116-4,SNORD116-5,SNRPN	ATP10A,IPW,NPAP1,PWAR1,PWAR5,PWARSN,PWRN1,SNHG14,SNORD107,SNORD108,SNORD109A,SNORD109B,SNORD115-48,SNORD115@,SNORD116-1,SNORD116@,SNRPN,SNURF,UBE3A	2.37730838368295e-38	9.01943763041459e-36	-0.0124243112991336	0.166976481191037	0.278222088267103	9.01943763041317e-36	0.0749326424870466	chr15_25040062_I_0	0.416370106761566	0.906976744186046	0.9	0.150258816822839	9.99900009999e-5	42	chr15
chr15	25284501	25284711	211	*	7	7	0.117222823279776	0.93205409335223	0.814831270072454	16.0517175535147	0.0224717652518306	NA	NA	NA	NA	NA	NA	SNHG14	ATP10A,PWAR1,PWAR5,PWAR6,RP11-345J18.2,RP11-701H24.3,RP11-701H24.4,RP11-701H24.5,RP11-701H24.8,SNHG14,SNORD116-18,SNORD116-4,SNORD116-5,SNRPN	ATP10A,IPW,NPAP1,PWAR1,PWAR5,PWARSN,PWRN1,SNHG14,SNORD107,SNORD108,SNORD109A,SNORD109B,SNORD115-48,SNORD115@,SNORD116-1,SNORD116@,SNRPN,SNURF,UBE3A	2.23655378457738e-35	5.92647611470591e-34	-0.00931182776752083	0.109651674137037	0.468318620144014	5.92647611470591e-34	0.050005	chr15_25048872_I_3	0.5	1	0.991935483870968	0.109202850192668	9.99900009999e-5	41	chr15
chr15	25293570	25294572	1003	*	7	7	0.246398495615211	0.883565338387549	0.637166842772338	22.0118176038908	0.00664053034301169	NA	NA	NA	NA	NA	NA	SNHG14	ATP10A,PWAR1,PWAR5,PWAR6,RP11-345J18.2,RP11-701H24.3,RP11-701H24.4,RP11-701H24.5,RP11-701H24.8,SNHG14,SNORD116-18,SNORD116-4,SNORD116-5,SNRPN	ATP10A,IPW,NPAP1,PWAR1,PWAR5,PWARSN,PWRN1,SNHG14,SNORD107,SNORD108,SNORD109A,SNORD109B,SNORD115-48,SNORD115@,SNORD116-1,SNORD116@,SNRPN,SNURF,UBE3A	1.05259654824937e-98	9.70368601856251e-95	0.00811283208704358	0.316233269306978	0.605878663240832	9.7036860185614e-95	0.0749326424870466	chr15_25040062_I_0	0.527972027972028	0.869565217391304	0.931451612903226	0.326492752399151	9.99900009999e-5	42	chr15
chr15	25305684	25306416	733	*	14	9	0.148950749360652	0.924271926373395	0.775321177012743	18.0149520991897	0.0142948382652493	NA	NA	NA	NA	NA	NA	SNHG14	ATP10A,PWAR1,PWAR5,PWAR6,RP11-345J18.2,RP11-701H24.3,RP11-701H24.4,RP11-701H24.5,RP11-701H24.8,SNHG14,SNORD116-18,SNORD116-4,SNORD116-5,SNRPN	ATP10A,IPW,NPAP1,PWAR1,PWAR5,PWARSN,PWRN1,SNHG14,SNORD107,SNORD108,SNORD109A,SNORD109B,SNORD115-48,SNORD115@,SNORD116-1,SNORD116@,SNRPN,SNURF,UBE3A	1.41117726525932e-37	3.22265874579108e-36	0.00112068861438515	0.131866839162678	0.887057932449753	3.22265874579131e-36	0.0749326424870466	chr15_25040062_I_0	0.506352087114338	0.925619834710744	0.978151260504202	0.123910969910649	9.99900009999e-5	37	chr15
